simulation_id,timestamp,arrival_rate,expert_weights,complexity_sigma,tx_count,tx_by_model,total_bytes,duration_s,energy_j,power_w,j_per_tx,tx_per_second,blocks_used,start_block,end_block
541,2026-01-25T16:15:00.088162,19.28,"{""Fast"": 0.5122148773693274, ""Standard"": 0.28776634951636765, ""Complex"": 0.14725067351464796, ""Ensemble"": 0.05276809959965697}",0.973,100,"{""1"": 28, ""0"": 57, ""2"": 10, ""3"": 5}",43459,5.93,145.73,24.59,1.4573,16.88,1,1086,1087
542,2026-01-25T16:15:12.113908,14.19,"{""Fast"": 0.5139164155490998, ""Standard"": 0.2744681286756634, ""Complex"": 0.16506995204752853, ""Ensemble"": 0.046545503727708264}",0.496,84,"{""1"": 28, ""2"": 18, ""0"": 37, ""3"": 1}",36517,5.9,142.59,24.15,1.6975,14.23,1,1088,1089
543,2026-01-25T16:15:24.094551,12.41,"{""Fast"": 0.46251249360234276, ""Standard"": 0.3088411501346358, ""Complex"": 0.17410481070096237, ""Ensemble"": 0.05454154556205906}",0.774,100,"{""1"": 31, ""0"": 48, ""2"": 19, ""3"": 2}",47870,5.93,143.48,24.2,1.4348,16.87,1,1090,1091
544,2026-01-25T16:15:36.307290,17.28,"{""Fast"": 0.4642610923381926, ""Standard"": 0.33018632354726113, ""Complex"": 0.15829018079155754, ""Ensemble"": 0.04726240332298883}",0.326,100,"{""2"": 21, ""0"": 47, ""1"": 29, ""3"": 3}",47077,6.24,149.71,24.0,1.4971,16.03,1,1092,1093
545,2026-01-25T16:15:48.368467,26.62,"{""Fast"": 0.5226622791867863, ""Standard"": 0.27949247754775347, ""Complex"": 0.15066089459885398, ""Ensemble"": 0.047184348666606216}",0.707,100,"{""0"": 54, ""3"": 3, ""2"": 13, ""1"": 30}",38306,6.23,154.83,24.85,1.5483,16.05,1,1094,1095
546,2026-01-25T16:16:00.090172,16.93,"{""Fast"": 0.4685825982197522, ""Standard"": 0.3055241403713615, ""Complex"": 0.17453870120227424, ""Ensemble"": 0.051354560206612}",0.78,89,"{""1"": 31, ""0"": 35, ""2"": 19, ""3"": 4}",51942,5.91,145.4,24.61,1.6337,15.07,1,1096,1097
547,2026-01-25T16:16:12.093747,11.06,"{""Fast"": 0.4999808591531627, ""Standard"": 0.31307601846366295, ""Complex"": 0.13887723133754262, ""Ensemble"": 0.04806589104563156}",0.514,96,"{""3"": 4, ""0"": 53, ""2"": 9, ""1"": 30}",36509,5.92,141.13,23.83,1.4701,16.21,1,1098,1099
548,2026-01-25T16:16:24.125506,23.35,"{""Fast"": 0.5162300113765834, ""Standard"": 0.3001953911953047, ""Complex"": 0.14141544124255498, ""Ensemble"": 0.04215915618555686}",0.366,100,"{""0"": 52, ""3"": 5, ""1"": 31, ""2"": 12}",44601,5.93,143.71,24.25,1.4371,16.87,1,1100,1101
549,2026-01-25T16:16:36.347538,10.34,"{""Fast"": 0.4995178040126994, ""Standard"": 0.31609096743627185, ""Complex"": 0.14243162538794918, ""Ensemble"": 0.041959603163079506}",0.904,100,"{""0"": 47, ""2"": 13, ""1"": 37, ""3"": 3}",41551,6.23,153.99,24.71,1.5399,16.05,1,1102,1103
550,2026-01-25T16:16:48.113475,25.44,"{""Fast"": 0.5114978997858568, ""Standard"": 0.2899636762342723, ""Complex"": 0.15819018556264194, ""Ensemble"": 0.04034823841722877}",0.944,98,"{""0"": 55, ""1"": 27, ""2"": 14, ""3"": 2}",38090,5.93,142.19,23.98,1.4509,16.53,1,1104,1105
551,2026-01-25T16:17:00.321330,11.97,"{""Fast"": 0.49791331846087383, ""Standard"": 0.3221165062152853, ""Complex"": 0.1267581725258486, ""Ensemble"": 0.053212002797992215}",0.305,100,"{""1"": 33, ""2"": 15, ""0"": 47, ""3"": 5}",43932,6.23,155.72,24.99,1.5572,16.05,1,1106,1107
552,2026-01-25T16:17:12.085306,17.98,"{""Fast"": 0.5500320916615902, ""Standard"": 0.2715583667122569, ""Complex"": 0.13241008887899097, ""Ensemble"": 0.045999452747161954}",0.487,100,"{""2"": 14, ""0"": 57, ""1"": 28, ""3"": 1}",37441,5.93,142.35,24.01,1.4235,16.87,1,1108,1109
553,2026-01-25T16:17:24.125026,11.91,"{""Fast"": 0.4625583648204391, ""Standard"": 0.32681483559261487, ""Complex"": 0.16418894384108126, ""Ensemble"": 0.04643785574586474}",0.496,100,"{""0"": 38, ""1"": 38, ""2"": 15, ""3"": 9}",50542,5.93,142.53,24.04,1.4253,16.87,1,1110,1111
554,2026-01-25T16:17:36.346134,25.98,"{""Fast"": 0.5157412701797192, ""Standard"": 0.28382479111794773, ""Complex"": 0.15050442787482335, ""Ensemble"": 0.0499295108275095}",0.95,100,"{""0"": 53, ""2"": 14, ""1"": 27, ""3"": 6}",44288,6.23,150.35,24.13,1.5035,16.05,1,1112,1113
555,2026-01-25T16:17:48.329477,28.92,"{""Fast"": 0.4383227515498049, ""Standard"": 0.34670208792023, ""Complex"": 0.16767917103269245, ""Ensemble"": 0.04729598949727268}",0.739,78,"{""0"": 38, ""2"": 14, ""1"": 26}",27649,6.19,149.59,24.15,1.9178,12.59,1,1114,1115
556,2026-01-25T16:18:00.115949,14.94,"{""Fast"": 0.4704892931992895, ""Standard"": 0.30846583191886867, ""Complex"": 0.1704630188275562, ""Ensemble"": 0.05058185605428559}",0.543,100,"{""1"": 34, ""0"": 44, ""2"": 20, ""3"": 2}",46897,5.93,150.15,25.34,1.5015,16.88,1,1116,1117
557,2026-01-25T16:18:12.322119,24.65,"{""Fast"": 0.5578267678138696, ""Standard"": 0.2636453720838424, ""Complex"": 0.13010172980981527, ""Ensemble"": 0.048426130292472794}",0.699,97,"{""0"": 56, ""1"": 26, ""2"": 11, ""3"": 4}",38250,6.23,151.04,24.25,1.5571,15.57,1,1118,1119
558,2026-01-25T16:18:24.074901,18.66,"{""Fast"": 0.5016634342159004, ""Standard"": 0.3025971057803929, ""Complex"": 0.1419024314961971, ""Ensemble"": 0.05383702850750957}",0.609,100,"{""2"": 12, ""0"": 47, ""1"": 35, ""3"": 6}",49362,5.93,144.0,24.28,1.44,16.86,1,1120,1121
559,2026-01-25T16:18:36.130473,11.57,"{""Fast"": 0.44660769887038315, ""Standard"": 0.34050636311801186, ""Complex"": 0.15870960609948537, ""Ensemble"": 0.054176331912119555}",0.354,100,"{""2"": 20, ""0"": 40, ""1"": 36, ""3"": 4}",46898,5.93,143.4,24.19,1.434,16.87,1,1122,1123
560,2026-01-25T16:18:48.358626,14.6,"{""Fast"": 0.5014536918220251, ""Standard"": 0.2726600391202279, ""Complex"": 0.16869637613832728, ""Ensemble"": 0.05718989291941977}",0.355,100,"{""2"": 19, ""0"": 44, ""1"": 34, ""3"": 3}",43899,6.24,151.04,24.21,1.5104,16.03,1,1124,1125
561,2026-01-25T16:19:00.114876,6.82,"{""Fast"": 0.4589400478951041, ""Standard"": 0.315580381069009, ""Complex"": 0.1714105406437488, ""Ensemble"": 0.05406903039213797}",0.903,91,"{""2"": 12, ""0"": 34, ""1"": 36, ""3"": 9}",51450,5.61,142.48,25.41,1.5657,16.23,1,1126,1127
562,2026-01-25T16:19:12.114300,6.44,"{""Fast"": 0.4642995822138707, ""Standard"": 0.32734517020801757, ""Complex"": 0.16018495308359015, ""Ensemble"": 0.048170294494521516}",0.899,89,"{""1"": 22, ""0"": 52, ""2"": 12, ""3"": 3}",37841,5.91,144.52,24.45,1.6238,15.06,1,1128,1129
563,2026-01-25T16:19:24.135081,16.44,"{""Fast"": 0.5337688313954743, ""Standard"": 0.26647951649507773, ""Complex"": 0.15760049850449195, ""Ensemble"": 0.04215115360495593}",0.55,100,"{""0"": 49, ""1"": 31, ""2"": 18, ""3"": 2}",40498,5.93,141.35,23.83,1.4135,16.86,1,1130,1131
564,2026-01-25T16:19:36.316759,19.8,"{""Fast"": 0.5318634281489446, ""Standard"": 0.2738391472908247, ""Complex"": 0.14402429748332318, ""Ensemble"": 0.05027312707690754}",0.427,85,"{""0"": 45, ""1"": 24, ""3"": 5, ""2"": 11}",36098,6.2,154.93,24.97,1.8227,13.7,1,1132,1133
565,2026-01-25T16:19:48.310367,20.13,"{""Fast"": 0.48565413312063727, ""Standard"": 0.28745487233474887, ""Complex"": 0.16680598577160408, ""Ensemble"": 0.06008500877300976}",0.31,100,"{""0"": 51, ""1"": 28, ""3"": 5, ""2"": 16}",42305,6.24,148.77,23.85,1.4877,16.03,1,1134,1135
566,2026-01-25T16:20:00.355620,23.81,"{""Fast"": 0.5276498348661636, ""Standard"": 0.2803035450434591, ""Complex"": 0.14850466284424355, ""Ensemble"": 0.043541957246133856}",0.488,98,"{""2"": 18, ""3"": 5, ""0"": 50, ""1"": 25}",44711,6.23,152.37,24.47,1.5548,15.74,1,1136,1137
567,2026-01-25T16:20:12.086635,7.15,"{""Fast"": 0.4367545588363989, ""Standard"": 0.34374817911595695, ""Complex"": 0.16651514786885224, ""Ensemble"": 0.05298211417879195}",0.788,90,"{""1"": 41, ""2"": 17, ""0"": 26, ""3"": 6}",56002,5.91,142.33,24.08,1.5815,15.23,1,1138,1139
568,2026-01-25T16:20:24.093908,24.29,"{""Fast"": 0.5532752532560433, ""Standard"": 0.252610966529619, ""Complex"": 0.14761366715629595, ""Ensemble"": 0.04650011305804178}",0.333,100,"{""1"": 29, ""0"": 54, ""3"": 6, ""2"": 11}",40908,5.93,143.41,24.18,1.4341,16.86,1,1140,1141
569,2026-01-25T16:20:36.268381,27.19,"{""Fast"": 0.4767529798513664, ""Standard"": 0.32718604389750605, ""Complex"": 0.14793486810790396, ""Ensemble"": 0.04812610814322359}",0.927,80,"{""0"": 36, ""3"": 4, ""1"": 29, ""2"": 11}",39996,6.19,147.94,23.88,1.8492,12.91,1,1142,1143
570,2026-01-25T16:20:48.228704,5.95,"{""Fast"": 0.5107776558099512, ""Standard"": 0.29680507521279414, ""Complex"": 0.14503409661563277, ""Ensemble"": 0.04738317236162204}",0.699,100,"{""1"": 28, ""2"": 17, ""0"": 53, ""3"": 2}",46497,5.62,135.74,24.15,1.3574,17.79,1,1144,1145
571,2026-01-25T16:21:00.143615,24.52,"{""Fast"": 0.4767227039005839, ""Standard"": 0.3375602782392635, ""Complex"": 0.13357687930782297, ""Ensemble"": 0.05214013855232952}",0.581,100,"{""0"": 46, ""1"": 32, ""2"": 20, ""3"": 2}",47104,5.93,147.63,24.91,1.4763,16.87,1,1146,1147
572,2026-01-25T16:21:12.375674,28.08,"{""Fast"": 0.5026587407897174, ""Standard"": 0.30594158748550515, ""Complex"": 0.14731762246908414, ""Ensemble"": 0.04408204925569328}",0.799,100,"{""0"": 52, ""1"": 31, ""2"": 12, ""3"": 5}",48077,6.23,148.62,23.85,1.4862,16.05,1,1148,1149
573,2026-01-25T16:21:24.127555,28.54,"{""Fast"": 0.5112784203493095, ""Standard"": 0.2992848668371314, ""Complex"": 0.14419641415107107, ""Ensemble"": 0.045240298662488056}",0.816,96,"{""0"": 47, ""1"": 31, ""2"": 15, ""3"": 3}",41080,5.92,144.38,24.38,1.5039,16.21,1,1150,1151
574,2026-01-25T16:21:36.310896,16.8,"{""Fast"": 0.48210614935302293, ""Standard"": 0.33027729060328076, ""Complex"": 0.13820698136218107, ""Ensemble"": 0.049409578681515284}",0.955,91,"{""2"": 11, ""0"": 47, ""1"": 30, ""3"": 3}",39582,6.22,151.1,24.29,1.6604,14.63,1,1152,1153
575,2026-01-25T16:21:48.122569,16.54,"{""Fast"": 0.5411579922293736, ""Standard"": 0.25818898996335043, ""Complex"": 0.1557071869826313, ""Ensemble"": 0.044945830824644616}",0.315,85,"{""1"": 24, ""0"": 40, ""3"": 5, ""2"": 16}",37134,5.9,141.25,23.92,1.6617,14.39,1,1154,1155
576,2026-01-25T16:22:00.094768,14.18,"{""Fast"": 0.5580471223559116, ""Standard"": 0.26133585247446256, ""Complex"": 0.13575401805848533, ""Ensemble"": 0.044863007111140475}",0.356,94,"{""0"": 52, ""1"": 22, ""3"": 8, ""2"": 12}",43054,5.92,146.05,24.69,1.5537,15.89,1,1156,1157
577,2026-01-25T16:22:12.080491,5.11,"{""Fast"": 0.5265976958246125, ""Standard"": 0.28193901659029613, ""Complex"": 0.14893011309207482, ""Ensemble"": 0.04253317449301649}",0.744,86,"{""0"": 46, ""1"": 27, ""2"": 12, ""3"": 1}",37342,5.9,141.93,24.04,1.6504,14.56,1,1158,1159
578,2026-01-25T16:22:24.076421,5.09,"{""Fast"": 0.5121138398908757, ""Standard"": 0.28581287235510205, ""Complex"": 0.15850785629009928, ""Ensemble"": 0.043565431463923054}",0.876,100,"{""0"": 50, ""1"": 33, ""2"": 15, ""3"": 2}",45955,5.94,146.32,24.65,1.4632,16.85,1,1160,1161
579,2026-01-25T16:22:36.142165,22.83,"{""Fast"": 0.5450230053336439, ""Standard"": 0.2733362457471778, ""Complex"": 0.13331936266546393, ""Ensemble"": 0.0483213862537144}",0.496,100,"{""0"": 53, ""1"": 25, ""2"": 17, ""3"": 5}",48340,5.93,149.9,25.28,1.499,16.87,1,1162,1163
580,2026-01-25T16:22:48.075140,25.91,"{""Fast"": 0.5322071223957021, ""Standard"": 0.27493635276048206, ""Complex"": 0.14976890998912648, ""Ensemble"": 0.04308761485468938}",0.324,100,"{""0"": 59, ""1"": 24, ""2"": 11, ""3"": 6}",41158,5.94,143.8,24.22,1.438,16.85,1,1164,1165
581,2026-01-25T16:23:00.127342,6.81,"{""Fast"": 0.48340614230785994, ""Standard"": 0.2854566995985752, ""Complex"": 0.17286581175141913, ""Ensemble"": 0.05827134634214578}",0.443,99,"{""2"": 15, ""1"": 29, ""0"": 48, ""3"": 7}",46225,5.93,154.62,26.07,1.5618,16.69,1,1166,1167
582,2026-01-25T16:23:12.318908,11.51,"{""Fast"": 0.4825085035503619, ""Standard"": 0.32367434011732654, ""Complex"": 0.1505498263661677, ""Ensemble"": 0.043267329966143804}",0.904,87,"{""0"": 32, ""1"": 34, ""2"": 18, ""3"": 3}",46830,6.21,148.72,23.96,1.7094,14.01,1,1168,1169
583,2026-01-25T16:23:24.323098,24.8,"{""Fast"": 0.4958468464385097, ""Standard"": 0.3107328656890296, ""Complex"": 0.1442185185468641, ""Ensemble"": 0.04920176932559663}",0.653,100,"{""1"": 33, ""0"": 50, ""2"": 14, ""3"": 3}",41023,6.24,152.58,24.47,1.5258,16.04,1,1170,1171
584,2026-01-25T16:23:36.367211,13.98,"{""Fast"": 0.47481566712481366, ""Standard"": 0.2968583836967355, ""Complex"": 0.17444957869959526, ""Ensemble"": 0.05387637047885563}",0.833,95,"{""0"": 49, ""1"": 26, ""2"": 18, ""3"": 2}",41691,6.22,146.94,23.62,1.5467,15.27,1,1172,1173
585,2026-01-25T16:23:48.096131,10.14,"{""Fast"": 0.5442169134197827, ""Standard"": 0.2891823849311143, ""Complex"": 0.12531968135217567, ""Ensemble"": 0.04128102029692725}",0.707,100,"{""1"": 33, ""0"": 51, ""2"": 14, ""3"": 2}",43847,5.93,146.04,24.63,1.4604,16.87,1,1174,1175
586,2026-01-25T16:24:00.132656,18.21,"{""Fast"": 0.5107388594430335, ""Standard"": 0.27421277896930135, ""Complex"": 0.16092761081779516, ""Ensemble"": 0.054120750769870135}",0.48,100,"{""0"": 48, ""1"": 27, ""2"": 20, ""3"": 5}",47719,5.93,148.39,25.03,1.4839,16.87,1,1176,1177
587,2026-01-25T16:24:12.342402,6.09,"{""Fast"": 0.5244973924406149, ""Standard"": 0.2571350778002034, ""Complex"": 0.16850170200307446, ""Ensemble"": 0.04986582775610719}",0.962,93,"{""0"": 46, ""1"": 28, ""3"": 6, ""2"": 13}",44783,6.22,149.39,24.01,1.6063,14.95,1,1178,1179
588,2026-01-25T16:24:24.328392,27.22,"{""Fast"": 0.46701320890738884, ""Standard"": 0.329039273622079, ""Complex"": 0.14989437556736915, ""Ensemble"": 0.05405314190316303}",0.541,100,"{""0"": 53, ""1"": 25, ""3"": 8, ""2"": 14}",46700,6.23,151.29,24.28,1.5129,16.05,1,1180,1181
589,2026-01-25T16:24:36.075573,24.78,"{""Fast"": 0.5019085544898255, ""Standard"": 0.298417688516906, ""Complex"": 0.15119740650530447, ""Ensemble"": 0.04847635048796403}",0.652,97,"{""1"": 26, ""0"": 55, ""2"": 10, ""3"": 6}",39359,5.92,144.34,24.38,1.4881,16.38,1,1182,1183
590,2026-01-25T16:24:48.100586,5.66,"{""Fast"": 0.49572297649738184, ""Standard"": 0.3030577462826854, ""Complex"": 0.15223557172123886, ""Ensemble"": 0.04898370549869384}",0.594,98,"{""3"": 5, ""0"": 44, ""1"": 31, ""2"": 18}",45273,5.93,142.56,24.06,1.4547,16.54,1,1184,1185
591,2026-01-25T16:25:00.316215,18.18,"{""Fast"": 0.49458811144835124, ""Standard"": 0.3113465623833091, ""Complex"": 0.1439613618796465, ""Ensemble"": 0.05010396428869301}",0.783,100,"{""0"": 52, ""1"": 34, ""3"": 4, ""2"": 10}",41830,6.23,155.68,24.99,1.5568,16.05,1,1186,1187
592,2026-01-25T16:25:12.098396,29.49,"{""Fast"": 0.4671890582223124, ""Standard"": 0.32209014607182007, ""Complex"": 0.1574213772958947, ""Ensemble"": 0.053299418409972814}",0.671,100,"{""1"": 37, ""0"": 45, ""2"": 13, ""3"": 5}",44564,5.93,143.26,24.16,1.4326,16.87,1,1188,1189
593,2026-01-25T16:25:24.316714,19.36,"{""Fast"": 0.5185563192225814, ""Standard"": 0.27243562065102694, ""Complex"": 0.15128842229805392, ""Ensemble"": 0.057719637828337646}",0.484,94,"{""3"": 6, ""2"": 12, ""1"": 30, ""0"": 46}",43135,6.22,147.74,23.75,1.5717,15.11,1,1190,1191
594,2026-01-25T16:25:36.335074,8.73,"{""Fast"": 0.5108262304896328, ""Standard"": 0.2811714977498615, ""Complex"": 0.15804704484910564, ""Ensemble"": 0.049955226911400114}",0.627,100,"{""3"": 4, ""0"": 53, ""2"": 13, ""1"": 30}",42862,6.23,152.99,24.55,1.5299,16.04,1,1192,1193
595,2026-01-25T16:25:48.093459,17.51,"{""Fast"": 0.4976329143176258, ""Standard"": 0.3085178691242966, ""Complex"": 0.15109904147824962, ""Ensemble"": 0.04275017507982804}",0.838,96,"{""0"": 46, ""1"": 32, ""2"": 12, ""3"": 6}",47631,5.92,143.42,24.22,1.494,16.21,1,1194,1195
596,2026-01-25T16:26:00.294681,20.6,"{""Fast"": 0.5303949026312966, ""Standard"": 0.27971635801558337, ""Complex"": 0.13738181964232812, ""Ensemble"": 0.0525069197107919}",0.354,98,"{""0"": 46, ""1"": 33, ""2"": 18, ""3"": 1}",40022,6.23,154.22,24.76,1.5737,15.74,1,1196,1197
597,2026-01-25T16:26:12.309921,26.05,"{""Fast"": 0.4737698328011205, ""Standard"": 0.3021080562484755, ""Complex"": 0.16970800764020125, ""Ensemble"": 0.0544141033102027}",0.65,81,"{""1"": 26, ""3"": 12, ""0"": 31, ""2"": 12}",44266,6.2,149.29,24.08,1.8431,13.07,1,1198,1199
598,2026-01-25T16:26:24.104481,9.48,"{""Fast"": 0.5196449724043158, ""Standard"": 0.2738734230472606, ""Complex"": 0.15907877104283488, ""Ensemble"": 0.047402833505588694}",0.723,96,"{""1"": 24, ""2"": 26, ""0"": 41, ""3"": 5}",53596,5.92,147.61,24.92,1.5376,16.2,1,1200,1201
599,2026-01-25T16:26:36.109812,24.41,"{""Fast"": 0.5088497632967423, ""Standard"": 0.28422793957409215, ""Complex"": 0.16483602193161404, ""Ensemble"": 0.04208627519755166}",0.845,91,"{""1"": 28, ""2"": 14, ""0"": 46, ""3"": 3}",38048,5.91,142.56,24.11,1.5666,15.39,1,1202,1203
600,2026-01-25T16:26:48.140723,22.51,"{""Fast"": 0.4950586050959456, ""Standard"": 0.29762851943140417, ""Complex"": 0.15146543765724918, ""Ensemble"": 0.05584743781540097}",0.737,100,"{""1"": 30, ""2"": 20, ""0"": 46, ""3"": 4}",48434,5.93,141.52,23.85,1.4152,16.86,1,1204,1205
601,2026-01-25T16:27:00.350884,27.83,"{""Fast"": 0.5147284919365487, ""Standard"": 0.2707491069301812, ""Complex"": 0.1695328032587881, ""Ensemble"": 0.044989597874481924}",0.611,98,"{""0"": 64, ""1"": 22, ""2"": 9, ""3"": 3}",35163,6.23,153.54,24.66,1.5667,15.74,1,1206,1207
602,2026-01-25T16:27:12.096411,22.51,"{""Fast"": 0.4608416383070643, ""Standard"": 0.3149513625428626, ""Complex"": 0.17517668741649045, ""Ensemble"": 0.049030311733582646}",0.941,93,"{""1"": 32, ""0"": 43, ""2"": 16, ""3"": 2}",40431,5.92,141.88,23.97,1.5256,15.71,1,1208,1209
603,2026-01-25T16:27:24.127656,23.14,"{""Fast"": 0.4929994788767555, ""Standard"": 0.2954020089693448, ""Complex"": 0.15837097268894582, ""Ensemble"": 0.05322753946495392}",0.997,98,"{""1"": 29, ""0"": 46, ""2"": 17, ""3"": 6}",46311,5.93,144.16,24.31,1.4711,16.52,1,1210,1211
604,2026-01-25T16:27:36.336114,22.84,"{""Fast"": 0.4880254837550195, ""Standard"": 0.3176233080062475, ""Complex"": 0.14658495565275093, ""Ensemble"": 0.0477662525859821}",0.336,97,"{""0"": 50, ""1"": 29, ""2"": 14, ""3"": 4}",40971,6.23,154.28,24.76,1.5906,15.57,1,1212,1213
605,2026-01-25T16:27:48.367288,22.06,"{""Fast"": 0.48895496441364084, ""Standard"": 0.2989270036705714, ""Complex"": 0.16655899851536007, ""Ensemble"": 0.0455590334004277}",0.446,96,"{""0"": 42, ""1"": 31, ""3"": 10, ""2"": 13}",46460,6.23,150.03,24.09,1.5628,15.42,1,1214,1215
606,2026-01-25T16:28:00.092086,25.77,"{""Fast"": 0.48456837676206294, ""Standard"": 0.3034447455984649, ""Complex"": 0.16020328300725162, ""Ensemble"": 0.05178359463222049}",0.702,90,"{""0"": 47, ""2"": 16, ""1"": 23, ""3"": 4}",40807,5.91,148.59,25.15,1.6509,15.23,1,1216,1217
607,2026-01-25T16:28:12.129098,13.74,"{""Fast"": 0.5109411529666646, ""Standard"": 0.2859934886887303, ""Complex"": 0.16044497668209365, ""Ensemble"": 0.04262038166251132}",0.955,100,"{""0"": 53, ""3"": 8, ""1"": 23, ""2"": 16}",48111,5.93,139.83,23.58,1.3983,16.86,1,1218,1219
608,2026-01-25T16:28:24.349852,22.95,"{""Fast"": 0.5128472358005434, ""Standard"": 0.2856400692717406, ""Complex"": 0.14113831703385502, ""Ensemble"": 0.060374377893860944}",0.675,96,"{""2"": 13, ""1"": 28, ""0"": 52, ""3"": 3}",41740,6.23,150.19,24.11,1.5645,15.41,1,1220,1221
609,2026-01-25T16:28:36.089664,24.39,"{""Fast"": 0.5275045680768707, ""Standard"": 0.2751158695805868, ""Complex"": 0.1501309218419036, ""Ensemble"": 0.047248640500638844}",0.442,100,"{""1"": 25, ""0"": 51, ""2"": 18, ""3"": 6}",47967,5.93,143.83,24.24,1.4383,16.85,1,1222,1223
610,2026-01-25T16:28:48.124060,16.61,"{""Fast"": 0.526687937791318, ""Standard"": 0.26668757283612093, ""Complex"": 0.16288099860770133, ""Ensemble"": 0.04374349076485975}",0.956,100,"{""1"": 27, ""0"": 46, ""3"": 4, ""2"": 23}",51992,5.93,144.73,24.4,1.4473,16.86,1,1224,1225
611,2026-01-25T16:29:00.351067,11.0,"{""Fast"": 0.48183988104833453, ""Standard"": 0.3273132834077622, ""Complex"": 0.13997153798122558, ""Ensemble"": 0.05087529756267771}",0.321,97,"{""1"": 32, ""3"": 4, ""0"": 53, ""2"": 8}",36305,6.23,153.2,24.59,1.5794,15.57,1,1226,1227
612,2026-01-25T16:29:12.366779,8.8,"{""Fast"": 0.5252299182502115, ""Standard"": 0.2830357559976179, ""Complex"": 0.1346990982986976, ""Ensemble"": 0.05703522745347315}",0.433,100,"{""1"": 25, ""0"": 53, ""3"": 7, ""2"": 15}",44060,6.23,152.15,24.41,1.5215,16.04,1,1228,1229
613,2026-01-25T16:29:24.126584,16.95,"{""Fast"": 0.5305525863254299, ""Standard"": 0.27582632129122653, ""Complex"": 0.15242316961425567, ""Ensemble"": 0.041197922769087944}",0.454,100,"{""0"": 60, ""2"": 15, ""3"": 5, ""1"": 20}",42828,5.93,142.18,23.98,1.4218,16.87,1,1230,1231
614,2026-01-25T16:29:36.335844,24.33,"{""Fast"": 0.5165860917762353, ""Standard"": 0.3202548946192072, ""Complex"": 0.12248306848816748, ""Ensemble"": 0.04067594511639016}",0.755,100,"{""2"": 14, ""1"": 35, ""0"": 50, ""3"": 1}",45637,6.24,-61087.41,-9792.23,-610.8741,16.03,1,1232,1233
615,2026-01-25T16:29:48.083608,25.06,"{""Fast"": 0.5162506261786204, ""Standard"": 0.2960999339527933, ""Complex"": 0.14280484878296312, ""Ensemble"": 0.04484459108562323}",0.507,91,"{""0"": 47, ""2"": 11, ""1"": 30, ""3"": 3}",35608,5.91,140.77,23.8,1.547,15.39,1,1234,1235
616,2026-01-25T16:30:00.100619,7.87,"{""Fast"": 0.5140242611044762, ""Standard"": 0.3040749763530326, ""Complex"": 0.12958820062784754, ""Ensemble"": 0.05231256191464377}",0.457,100,"{""1"": 32, ""0"": 57, ""2"": 10, ""3"": 1}",36065,5.93,153.49,25.87,1.5349,16.86,1,1236,1237
617,2026-01-25T16:30:12.325590,7.94,"{""Fast"": 0.49477576639042387, ""Standard"": 0.29796080405192477, ""Complex"": 0.1623648020587278, ""Ensemble"": 0.04489862749892352}",0.651,98,"{""0"": 46, ""1"": 37, ""2"": 11, ""3"": 4}",41607,6.23,149.98,24.08,1.5305,15.73,1,1238,1239
618,2026-01-25T16:30:24.330105,22.63,"{""Fast"": 0.48402932125324577, ""Standard"": 0.290374271956829, ""Complex"": 0.17047785013164923, ""Ensemble"": 0.05511855665827606}",0.549,84,"{""2"": 15, ""0"": 44, ""1"": 21, ""3"": 4}",41006,6.2,148.47,23.94,1.7674,13.54,1,1240,1241
619,2026-01-25T16:30:36.288884,22.66,"{""Fast"": 0.47236672518373823, ""Standard"": 0.30880568201086767, ""Complex"": 0.16970423901305562, ""Ensemble"": 0.04912335379233841}",0.521,92,"{""1"": 27, ""0"": 45, ""2"": 12, ""3"": 8}",43194,6.22,149.6,24.06,1.6261,14.79,1,1242,1243
